Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1616761551,11710,1616761550,350446272,fcu,-0.028855245,0.019805008,-0.986922548,-0.157349996,1,0,0,0,1,0,0,0,1,0.002251087,0.005154468,-0.00101683,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.3726527,-0.32361945,9.89490985,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761551,11711,1616761550,389447040,fcu,-0.028912712,0.019670589,-0.986926382,-0.157332259,1,0,0,0,1,0,0,0,1,0.003065341,0.004049746,-0.000427944,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.40207265,-0.24516625,9.9047165,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761551,11712,1616761550,429447040,fcu,-0.028969417,0.019555082,-0.986925022,-0.157344758,1,0,0,0,1,0,0,0,1,0.005015736,0.002814043,-0.000912333,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.392266,-0.14709975,9.8851032,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761551,11713,1616761550,469443968,fcu,-0.028995549,0.019465332,-0.986923244,-0.157362224,1,0,0,0,1,0,0,0,1,0.005085453,0.002109442,-0.001286132,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.40207265,1.21E-15,9.87529655,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761551,11714,1616761550,509443968,fcu,-0.028982743,0.019566023,-0.986924407,-0.157344802,1,0,0,0,1,0,0,0,1,0.001291187,0.002466748,-0.001205932,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.392266,-0.00980665,9.8458766,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761551,11715,1616761550,550443968,fcu,-0.028913357,0.01974171,-0.98693308,-0.157281208,1,0,0,0,1,0,0,0,1,-0.005168785,0.004051171,0.000181585,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.4314926,-0.04903325,9.8458766,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761551,11716,1616761550,589443968,fcu,-0.028950489,0.019844931,-0.986934827,-0.157250421,1,0,0,0,1,0,0,0,1,-0.007822958,0.003347035,0.001764735,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.50013915,-0.3530394,9.9635564,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761551,11717,1616761550,629443968,fcu,-0.028937435,0.019907899,-0.986924067,-0.157312383,1,0,0,0,1,0,0,0,1,-0.007658361,0.003615847,-0.00017336,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.53936575,-0.6276256,9.9831697,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761551,11718,1616761550,669440128,fcu,-0.028938962,0.019874354,-0.986920314,-0.157339887,1,0,0,0,1,0,0,0,1,-0.004131172,0.003707241,-0.002043195,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.48052585,-0.38245935,9.85568325,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761551,11719,1616761550,709440128,fcu,-0.028901287,0.019833628,-0.986922249,-0.157339814,1,0,0,0,1,0,0,0,1,-0.001227519,0.004078511,-0.001935704,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.3726527,-0.28439285,9.8262633,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761551,11720,1616761550,749440128,fcu,-0.028890352,0.019771114,-0.986928153,-0.157312658,1,0,0,0,1,0,0,0,1,0.000908787,0.005506901,-0.000728383,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.2941995,-0.18632635,9.8262633,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761551,11721,1616761550,789440128,fcu,-0.028907803,0.019795087,-0.986930208,-0.157293544,1,0,0,0,1,0,0,0,1,0.000563837,0.004655713,-0.000209739,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.26477955,-0.1569064,9.87529655,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761551,11722,1616761550,829440128,fcu,-0.028902079,0.019774485,-0.986943854,-0.157211542,1,0,0,0,1,0,0,0,1,4.05E-05,0.004156549,0.000990644,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.3334261,-0.16671305,9.95374975,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761551,11723,1616761550,869437312,fcu,-0.028854043,0.019825846,-0.986938545,-0.157247222,1,0,0,0,1,0,0,0,1,-0.001524212,0.00413123,0.001062486,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.51975245,-0.0980665,9.93413645,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761551,11724,1616761550,909437312,fcu,-0.028897097,0.019893307,-0.98692636,-0.157307262,1,0,0,0,1,0,0,0,1,-0.003360368,0.00334044,-0.001020439,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.65704555,-0.16671305,9.8458766,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761551,11725,1616761550,949437312,fcu,-0.028906346,0.020055247,-0.986915972,-0.157350165,1,0,0,0,1,0,0,0,1,-0.005427441,0.002399443,-0.003068645,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.51975245,-0.26477955,9.8458766,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761551,11726,1616761550,989437312,fcu,-0.028859585,0.020139114,-0.986929849,-0.157260974,1,0,0,0,1,0,0,0,1,-0.006548483,0.0027245,-0.00105873,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.3334261,-0.3530394,9.89490985,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761551,11727,1616761551,29437312,fcu,-0.028864164,0.020221633,-0.986930793,-0.157243618,1,0,0,0,1,0,0,0,1,-0.005594276,0.003553659,0.000678921,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.3138128,-0.32361945,9.8851032,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761551,11728,1616761551,69437312,fcu,-0.028881161,0.020257085,-0.986920522,-0.15730039,1,0,0,0,1,0,0,0,1,-0.004011939,0.003204918,-0.000743956,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.40207265,-0.50013915,9.87529655,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761551,11729,1616761551,109437312,fcu,-0.028923033,0.020151878,-0.986931369,-0.15723814,1,0,0,0,1,0,0,0,1,-0.001013023,0.002654778,-0.000811868,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.42168595,-0.44129925,9.8851032,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761551,11730,1616761551,150437312,fcu,-0.028927085,0.020040291,-0.986941958,-0.157185184,1,0,0,0,1,0,0,0,1,0.003188708,0.002602447,0.001205142,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.3530394,-0.14709975,9.8851032,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761551,11731,1616761551,189434496,fcu,-0.028941811,0.02000783,-0.986938405,-0.157208913,1,0,0,0,1,0,0,0,1,0.003854325,0.003261346,0.000159763,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.3138128,-0.1569064,9.87529655,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761551,11732,1616761551,229434496,fcu,-0.028952702,0.019933156,-0.986938083,-0.157218415,1,0,0,0,1,0,0,0,1,0.003351899,0.003543193,-0.000807277,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.3530394,-0.1765197,9.87529655,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761551,11733,1616761551,269434496,fcu,-0.028941146,0.01987041,-0.986940982,-0.157210288,1,0,0,0,1,0,0,0,1,0.003486551,0.004302433,-0.001013397,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.46091255,-0.08825985,9.89490985,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761551,11734,1616761551,309434496,fcu,-0.028906118,0.019989664,-0.986943692,-0.157184601,1,0,0,0,1,0,0,0,1,0.000300809,0.004199987,-0.00048441,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.51975245,-0.08825985,9.89490985,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761551,11735,1616761551,349434496,fcu,-0.028899462,0.020135223,-0.98694835,-0.157137991,1,0,0,0,1,0,0,0,1,-0.00401232,0.003897339,0.000324829,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.50013915,-0.2745862,9.8851032,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761551,11736,1616761551,389434496,fcu,-0.028875079,0.020210012,-0.98694248,-0.157169736,1,0,0,0,1,0,0,0,1,-0.006391621,0.003524965,-0.000185193,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.4511059,-0.34323275,9.85568325,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761551,11737,1616761551,429434496,fcu,-0.028866591,0.020191284,-0.986943453,-0.157167595,1,0,0,0,1,0,0,0,1,-0.004592249,0.004131487,-0.00022391,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.4118793,-0.2941995,9.8654899,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761551,11738,1616761551,469433728,fcu,-0.028796132,0.020237071,-0.986948629,-0.157142123,1,0,0,0,1,0,0,0,1,-0.002811291,0.004983684,-0.00042308,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.36284605,-0.28439285,9.87529655,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761552,11739,1616761551,510433728,fcu,-0.028775974,0.020214308,-0.986955201,-0.157107465,1,0,0,0,1,0,0,0,1,-0.001529152,0.005199809,0.000453481,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.3334261,-0.2941995,9.87529655,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761552,11740,1616761551,550433728,fcu,-0.028774454,0.020145005,-0.986954432,-0.15712148,1,0,0,0,1,0,0,0,1,0.000517712,0.004977249,0.00032754,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.36284605,-0.20593965,9.87529655,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761552,11741,1616761551,589430144,fcu,-0.028748583,0.020142424,-0.986957838,-0.15710515,1,0,0,0,1,0,0,0,1,0.000601383,0.004762802,-0.000205671,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.38245935,-0.1765197,9.89490985,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761552,11742,1616761551,629430144,fcu,-0.028766751,0.020173191,-0.986958126,-0.157096067,1,0,0,0,1,0,0,0,1,-0.000821294,0.003950393,-0.000288251,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.4118793,-0.26477955,9.8851032,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761552,11743,1616761551,669430144,fcu,-0.028767915,0.020156898,-0.986969241,-0.157028101,1,0,0,0,1,0,0,0,1,-0.001621361,0.003831772,0.00050325,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.46091255,-0.26477955,9.8654899,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761552,11744,1616761551,709430144,fcu,-0.028787531,0.020130016,-0.986971909,-0.157011179,1,0,0,0,1,0,0,0,1,-0.001007014,0.002974175,0.000876798,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.4511059,-0.2549729,9.87529655,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761552,11745,1616761551,750430144,fcu,-0.028813878,0.02008403,-0.986974163,-0.156998069,1,0,0,0,1,0,0,0,1,-0.00050017,0.002976438,0.000732906,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.44129925,-0.2941995,9.9047165,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761552,11746,1616761551,789430144,fcu,-0.028788678,0.020029798,-0.986979985,-0.156973021,1,0,0,0,1,0,0,0,1,0.00051731,0.003371846,7.73E-05,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.4511059,-0.24516625,9.89490985,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761552,11747,1616761551,829430144,fcu,-0.028758951,0.019976703,-0.986978046,-0.156997422,1,0,0,0,1,0,0,0,1,0.000603857,0.004347086,-0.000633224,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.46091255,-0.2157463,9.8654899,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761552,11748,1616761551,869426816,fcu,-0.028776936,0.020028242,-0.986975926,-0.15700089,1,0,0,0,1,0,0,0,1,-0.001509947,0.004191531,-0.000864391,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.4118793,-0.22555295,9.8851032,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761552,11749,1616761551,909426816,fcu,-0.028763789,0.020037004,-0.98698143,-0.156967574,1,0,0,0,1,0,0,0,1,-0.002908029,0.003614789,-0.000330705,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.3334261,-0.2353596,9.87529655,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761552,11750,1616761551,949426816,fcu,-0.028771826,0.020026572,-0.986984657,-0.156947143,1,0,0,0,1,0,0,0,1,-0.002354199,0.002883062,-0.000111083,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.3334261,-0.2549729,9.8851032,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761552,11751,1616761551,989423232,fcu,-0.028744374,0.020034961,-0.986984383,-0.156952827,1,0,0,0,1,0,0,0,1,-0.002261891,0.003160341,0.000201498,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.42168595,-0.2941995,9.8851032,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761552,11752,1616761552,29423232,fcu,-0.028755462,0.020015583,-0.98698705,-0.156936494,1,0,0,0,1,0,0,0,1,-0.001727036,0.00318986,-0.000239831,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.4707192,-0.24516625,9.8654899,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761552,11753,1616761552,69423232,fcu,-0.028759872,0.019976781,-0.986982991,-0.156966156,1,0,0,0,1,0,0,0,1,-0.000503242,0.003216662,-0.001107586,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.46091255,-0.2157463,9.8851032,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761552,11754,1616761552,110423232,fcu,-0.028720025,0.019947291,-0.986983605,-0.156973342,1,0,0,0,1,0,0,0,1,0.000393247,0.00310606,-0.00144502,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.42168595,-0.2549729,9.89490985,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761552,11755,1616761552,150423232,fcu,-0.02871028,0.019919524,-0.986978568,-0.157010313,1,0,0,0,1,0,0,0,1,0.000246954,0.003747011,-0.00200766,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.4118793,-0.24516625,9.8851032,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761552,11756,1616761552,189419136,fcu,-0.028664055,0.019873592,-0.986974755,-0.157048542,1,0,0,0,1,0,0,0,1,0.00041683,0.004181392,-0.002321889,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.42168595,-0.24516625,9.87529655,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761552,11757,1616761552,229419136,fcu,-0.028635758,0.019839151,-0.986984669,-0.156995747,1,0,0,0,1,0,0,0,1,0.000804348,0.004664222,-0.001906851,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.392266,-0.24516625,9.8851032,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761552,11758,1616761552,269419136,fcu,-0.028628965,0.019828884,-0.986987212,-0.156982295,1,0,0,0,1,0,0,0,1,0.000272714,0.004039476,-0.000493099,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.38245935,-0.2549729,9.8851032,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761552,11759,1616761552,310419136,fcu,-0.028641044,0.019834669,-0.986986287,-0.156985178,1,0,0,0,1,0,0,0,1,-0.000462663,0.003359996,-0.000261673,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.36284605,-0.24516625,9.87529655,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761552,11760,1616761552,349419136,fcu,-0.028643577,0.019839774,-0.986986411,-0.156983287,1,0,0,0,1,0,0,0,1,-0.000902701,0.002541577,-0.000166177,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.392266,-0.24516625,9.8654899,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761552,11761,1616761552,389416064,fcu,-0.028669277,0.019814998,-0.986983388,-0.157000732,1,0,0,0,1,0,0,0,1,-0.001128199,0.002237499,-0.000719345,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.4511059,-0.24516625,9.89490985,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761552,11762,1616761552,429416064,fcu,-0.028716186,0.019819587,-0.986980702,-0.157008469,1,0,0,0,1,0,0,0,1,-0.000504891,0.002373809,-0.001581574,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.4511059,-0.2549729,9.87529655,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761552,11763,1616761552,469412224,fcu,-0.028714895,0.019795915,-0.98697436,-0.157051547,1,0,0,0,1,0,0,0,1,-6.08E-05,0.002608145,-0.001794515,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.4314926,-0.2549729,9.8654899,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761553,11764,1616761552,510412224,fcu,-0.028738654,0.019774749,-0.986973276,-0.157056682,1,0,0,0,1,0,0,0,1,4.82E-05,0.003053954,-0.001999619,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.4118793,-0.26477955,9.8851032,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761553,11765,1616761552,549412224,fcu,-0.028756318,0.019731983,-0.986979287,-0.157021047,1,0,0,0,1,0,0,0,1,0.000571489,0.002870178,-0.001028321,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.42168595,-0.2353596,9.87529655,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761553,11766,1616761552,589408384,fcu,-0.028781686,0.019707449,-0.98697948,-0.157018269,1,0,0,0,1,0,0,0,1,0.00109338,0.003522566,-0.0004697,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.4118793,-0.2353596,9.89490985,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761553,11767,1616761552,629408384,fcu,-0.028796146,0.019695305,-0.986972033,-0.157063949,1,0,0,0,1,0,0,0,1,0.001250112,0.003184611,-0.001333673,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.392266,-0.2353596,9.87529655,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761553,11768,1616761552,670405056,fcu,-0.028797979,0.019695617,-0.986964981,-0.157107878,1,0,0,0,1,0,0,0,1,0.000487488,0.003578186,-0.002140332,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.392266,-0.24516625,9.87529655,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761553,11769,1616761552,709405056,fcu,-0.028782583,0.019734573,-0.986958227,-0.157148233,1,0,0,0,1,0,0,0,1,-0.0004395,0.004059749,-0.002784085,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.42168595,-0.24516625,9.8851032,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
1616761553,11770,1616761552,749405056,fcu,-0.028744139,0.019763078,-0.986959694,-0.157142478,1,0,0,0,1,0,0,0,1,-0.001693917,0.004731705,-0.002333363,1.22E-07,0,0,0,1.22E-07,0,0,0,1.22E-07,0.44129925,-0.26477955,9.87529655,9.00E-08,0,0,0,9.00E-08,0,0,0,9.00E-08
