Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1616766028.6539683,123671,1616766028,628571776,fcu,-0.035130363838261174,0.023712643969491895,-0.9920858098608676,-0.11819185219495476,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0005976422689855099,0.012648787349462507,-0.011331066489219667,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.8237586,-0.45110589999999884,9.7674234,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616766028.6681402,123672,1616766028,669571776,fcu,-0.03500781410247706,0.023600319286503725,-0.9920687713863536,-0.11839354172129601,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0012242116499692202,0.01269855350255966,-0.012744197621941568,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.55897905,-0.21574629999999878,9.8851032,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616766028.7587128,123673,1616766028,709571776,fcu,-0.03466393511781697,0.023522636579533664,-0.9920651230255795,-0.1185406632625976,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0026155165396630764,0.013423109427094458,-0.010301222093403341,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.1765197,-0.0392265999999988,9.79684335,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616766028.7587337,123674,1616766028,748571776,fcu,-0.03458831597629496,0.023636168636237822,-0.9920553984109813,-0.1186215259291184,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.005877298768609762,0.011665560305118559,-0.007500223815441133,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.26477955,-0.5099457999999988,9.9439431,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616766028.7833908,123675,1616766028,789571776,fcu,-0.03430252162299551,0.023637745014220973,-0.9920624592765714,-0.11864514703546808,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.008002707734704018,0.01185029186308384,-0.0032188193872571005,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.588399,-0.4216859499999988,9.7674234,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616766028.8235898,123676,1616766028,828571776,fcu,-0.034160947496823746,0.023494189385774703,-0.9920663508974008,-0.11868196218608817,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.005564565770328045,0.010339098051190376,-0.001593408174812795,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.26477955,-0.3824593499999988,9.8262633,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616766028.8650806,123677,1616766028,869571776,fcu,-0.03518334511634337,0.023467062338790846,-0.9920217832505945,-0.11876115007830684,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0018037031404674053,-0.0059569962322711945,-0.0021355063654482356,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-1.02969825,-0.7747253499999988,10.05181625,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616766028.9031866,123678,1616766028,908571776,fcu,-0.03558135992483164,0.02320332784740462,-0.9920270386107526,-0.11865044065609576,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.004286171868443489,-0.023783260956406593,-0.0012575094588100882,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-2.0397832,-0.6962721499999988,10.52253545,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616766028.9445624,123679,1616766028,948571776,fcu,-0.03597644218802827,0.022417400172912282,-0.9920922442048847,-0.11813608578878043,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.018331339582800865,-0.03202977776527405,0.008806341327726844,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.3726527,0.009806650000001187,9.6889702,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616766028.9895303,123680,1616766028,988571776,fcu,-0.03577677416865487,0.022116026649670974,-0.9921411581742892,-0.1178423779966119,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.023305309936404228,-0.004949266090989111,0.017089301720261574,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,3.01064155,0.36284605000000114,9.1201845,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616766029.0245178,123681,1616766029,28571776,fcu,-0.03554097467088485,0.02209296597898948,-0.992161593588879,-0.117745964605461,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.011165522038936615,0.00036776810884475876,0.013856468722224236,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,2.99102825,-0.48052584999999887,8.89463155,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616766029.0644631,123682,1616766029,69571776,fcu,-0.0357429177839608,0.021952835709978392,-0.9922021263975456,-0.11736889368469217,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0018614192958921194,0.005208041518926622,0.013514520600438118,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.00980665,-0.5883989999999988,10.0420096,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616766029.1071224,123683,1616766029,108571776,fcu,-0.035276144239742784,0.021623276063800746,-0.9922296773078063,-0.11733837841683459,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.004630980081856251,0.009951990097761156,0.010799326933920382,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-1.57887065,0.07845320000000124,10.1204628,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616766029.1462104,123684,1616766029,149571776,fcu,-0.03544527316428169,0.021380887156440275,-0.9922411782781289,-0.11723452735411743,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.007138934452086687,0.007459381595253945,0.005891927983611821,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.6276256,-0.2549728999999988,9.8262633,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616766029.190249,123685,1616766029,189571776,fcu,-0.0353849754588621,0.021145163087698524,-0.9923039463759027,-0.11676328017223564,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.008276361972093582,0.005289414897561074,0.009497551247477531,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.0395049,-0.5883989999999988,10.002783,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616766029.229652,123686,1616766029,228571776,fcu,-0.03537882054107485,0.02078084206279989,-0.9923840567812163,-0.1161480929965667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.011717447079718113,0.00175905413925648,0.020534604787826538,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,2.01036325,-1.1081514499999987,9.9831697,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616766029.2628412,123687,1616766029,268571776,fcu,-0.035278820585112565,0.020226859637978916,-0.9924570957549657,-0.11565116537643666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01786758564412594,0.004656421020627025,0.02642061375081539,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.28467115,-0.9512450499999987,9.73800345,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616766029.3075624,123688,1616766029,309571776,fcu,-0.03525032327980039,0.01936876058812271,-0.9925055865293801,-0.11539032251415515,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.027968360111117363,0.0058741569519042995,0.022577449679374695,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.16671305,-0.7649186999999987,9.7281968,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616766029.3468804,123689,1616766029,348571776,fcu,-0.03520276569837009,0.018114349932435356,-0.9925756251722271,-0.11500549520641812,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.044211503118276596,0.007498430088162424,0.017118385061621666,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.30400615,-0.8433718999999987,9.71839015,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616766029.3856306,123690,1616766029,389571776,fcu,-0.03537506602056101,0.01676074727170019,-0.9926810287544288,-0.11424560037911424,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06098183989524841,0.0074159316718578365,0.022450337186455727,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.4707192,-0.08825984999999882,9.6301303,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616766029.4283004,123691,1616766029,428571776,fcu,-0.035443276187851744,0.015762407982031067,-0.9927615036679607,-0.11366581501317641,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06398119777441025,0.0028805974870920216,0.02787643112242222,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.8433719,0.9022118000000012,9.7478101,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616766029.464559,123692,1616766029,468571776,fcu,-0.03559131225599107,0.015400986343670469,-0.9928125445903819,-0.11322243335801224,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04873277246952057,-0.00041272491216659215,0.02714693918824196,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.7060788,1.314091100000001,9.85568325,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616766029.5035675,123693,1616766029,509571776,fcu,-0.035398777485443574,0.015656011117025446,-0.9928536161502997,-0.11288716829521872,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.019668681547045708,0.0004446618258953122,0.022663427516818047,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.4118793,1.6671305000000012,9.7870367,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616766029.5423203,123694,1616766029,548571776,fcu,-0.03534116202425173,0.016659911419540534,-0.9928389965595343,-0.11289010819786416,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.015173028223216534,0.002725129947066309,0.013830563984811306,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.0980665,1.696550450000001,9.95374975,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1616766029.5864446,123695,1616766029,589571776,fcu,-0.03508911455101257,0.01805467124684959,-0.9928178249879089,-0.11294046782474365,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.04932977631688118,0.002527011558413506,0.0045536598190665245,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.0784532,0.6570455500000013,9.93413645,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
